"Date","Price","Open","High","Low","Vol","Change"
"Mar 08, 2016","1,738.0","1,735.0","1,758.0","1,695.0","0.13K","0.17%"
"Mar 07, 2016","1,735.0","1,703.3","1,735.0","1,691.2","0.10K","1.86%"
"Mar 06, 2016","1,703.3","1,682.0","1,746.0","1,682.0","0.03K","1.27%"
"Mar 05, 2016","1,682.0","1,739.0","1,745.0","1,660.0","0.08K","-3.28%"
"Mar 04, 2016","1,739.0","1,770.0","1,789.6","1,704.2","0.09K","-1.75%"
"Mar 03, 2016","1,770.0","1,799.0","1,835.0","1,750.3","0.15K","-1.61%"
"Mar 02, 2016","1,799.0","1,821.0","1,834.9","1,786.0","0.10K","-1.21%"
"Mar 01, 2016","1,821.0","1,810.1","1,849.0","1,810.1","0.12K","0.60%"
"Feb 29, 2016","1,810.1","1,810.0","1,824.0","1,770.0","0.10K","0.01%"
"Feb 28, 2016","1,810.0","1,810.0","1,810.0","1,780.0","0.02K","0.00%"
"Feb 27, 2016","1,810.0","1,785.3","1,810.0","1,785.3","0.03K","1.38%"
"Feb 26, 2016","1,785.3","1,770.0","1,810.0","1,755.0","0.07K","0.86%"
"Feb 25, 2016","1,770.0","1,770.0","1,770.0","1,742.0","0.06K","0.00%"
"Feb 24, 2016","1,770.0","1,760.5","1,821.2","1,728.0","0.14K","0.54%"
"Feb 23, 2016","1,760.5","1,825.0","1,825.0","1,751.2","0.11K","-3.53%"
"Feb 22, 2016","1,825.0","1,811.0","1,839.0","1,780.1","0.11K","0.77%"
"Feb 21, 2016","1,811.0","1,847.0","1,850.0","1,806.0","0.04K","-1.95%"
"Feb 20, 2016","1,847.0","1,781.2","1,847.0","1,775.0","0.04K","3.69%"
"Feb 19, 2016","1,781.2","1,811.9","1,811.9","1,771.0","0.09K","-1.69%"
"Feb 18, 2016","1,811.9","1,771.9","1,814.0","1,751.0","0.10K","2.26%"
"Feb 17, 2016","1,771.9","1,726.6","1,800.0","1,723.1","0.17K","2.63%"
"Feb 16, 2016","1,726.6","1,747.0","1,747.0","1,696.3","0.12K","-1.23%"
"Feb 15, 2016","1,748.0","1,706.0","1,750.0","1,700.0","0.09K","2.46%"
"Feb 14, 2016","1,706.0","1,633.0","1,709.0","1,633.0","0.04K","4.47%"
"Feb 13, 2016","1,633.0","1,609.0","1,655.0","1,609.0","0.04K","1.49%"
"Feb 12, 2016","1,609.0","1,607.8","1,624.0","1,565.0","0.14K","0.08%"
"Feb 11, 2016","1,607.8","1,599.7","1,630.0","1,561.0","0.12K","0.50%"
"Feb 10, 2016","1,599.7","1,586.4","1,629.0","1,566.0","0.11K","0.84%"
"Feb 09, 2016","1,586.4","1,610.0","1,615.0","1,561.0","0.07K","-1.46%"
"Feb 08, 2016","1,610.0","1,600.0","1,633.0","1,570.0","0.09K","0.63%"
"Feb 07, 2016","1,600.0","1,650.0","1,650.0","1,600.0","0.07K","-3.03%"
"Feb 06, 2016","1,650.0","1,666.0","1,666.0","1,624.7","0.02K","-0.96%"
"Feb 05, 2016","1,666.0","1,635.0","1,666.9","1,626.0","0.07K","1.90%"
"Feb 04, 2016","1,635.0","1,620.0","1,667.0","1,559.1","0.12K","0.62%"
"Feb 03, 2016","1,625.0","1,661.0","1,679.6","1,601.0","0.13K","-2.17%"
"Feb 02, 2016","1,661.0","1,660.0","1,694.0","1,628.0","0.09K","0.06%"
"Feb 01, 2016","1,660.0","1,707.9","1,715.0","1,622.5","0.08K","-2.80%"
"Jan 31, 2016","1,707.9","1,716.0","1,738.5","1,650.9","0.03K","-0.47%"
"Jan 30, 2016","1,716.0","1,725.0","1,738.5","1,689.0","0.03K","-0.52%"
"Jan 29, 2016","1,725.0","1,731.9","1,732.0","1,650.0","0.11K","-0.40%"
"Jan 28, 2016","1,731.9","1,763.0","1,763.0","1,711.0","0.10K","-1.76%"
"Jan 27, 2016","1,763.0","1,758.0","1,775.0","1,722.0","0.11K","0.28%"
"Jan 26, 2016","1,758.0","1,740.0","1,765.0","1,707.8","0.11K","1.04%"
"Jan 25, 2016","1,740.0","1,723.0","1,760.0","1,712.3","0.06K","0.98%"
"Jan 24, 2016","1,723.0","1,707.3","1,770.0","1,700.0","0.07K","0.92%"
"Jan 23, 2016","1,707.3","1,713.0","1,735.0","1,681.2","0.03K","-0.33%"
"Jan 22, 2016","1,713.0","1,773.0","1,775.0","1,635.6","0.12K","-3.38%"
"Jan 21, 2016","1,773.0","1,790.0","1,797.9","1,732.4","0.13K","-0.95%"
"Jan 20, 2016","1,790.0","1,730.0","1,798.8","1,690.0","0.19K","3.47%"
"Jan 19, 2016","1,730.0","1,789.0","1,789.0","1,715.0","0.15K","-3.30%"
"Jan 18, 2016","1,789.0","1,785.0","1,799.9","1,700.0","0.29K","0.22%"
"Jan 17, 2016","1,785.0","1,775.0","1,810.0","1,722.2","0.04K","0.56%"
"Jan 16, 2016","1,775.0","1,774.9","1,775.0","1,651.1","0.09K","0.00%"
"Jan 15, 2016","1,774.9","1,905.0","1,906.0","1,710.0","0.28K","-6.83%"
"Jan 14, 2016","1,905.0","1,868.0","1,906.9","1,852.0","0.07K","1.98%"
"Jan 13, 2016","1,868.0","1,940.0","1,940.0","1,849.0","0.17K","-3.71%"
"Jan 12, 2016","1,940.0","1,896.0","1,940.0","1,876.2","0.10K","2.32%"
"Jan 11, 2016","1,896.0","1,886.0","1,915.0","1,866.0","0.08K","0.53%"
"Jan 10, 2016","1,886.0","1,897.0","1,911.1","1,865.6","0.02K","-0.58%"
"Jan 09, 2016","1,897.0","1,880.0","1,915.0","1,865.5","0.03K","0.90%"
"Jan 08, 2016","1,880.0","1,949.0","1,955.0","1,839.8","0.13K","-3.54%"
"Jan 07, 2016","1,949.0","1,820.0","1,953.8","1,812.0","0.20K","7.09%"
"Jan 06, 2016","1,820.0","1,825.0","1,830.0","1,802.0","0.05K","-0.27%"
"Jan 05, 2016","1,825.0","1,802.6","1,825.0","1,781.2","0.09K","0.00%"
"Jan 04, 2016","1,825.0","1,780.0","1,830.0","1,771.6","0.13K","2.53%"
"Jan 03, 2016","1,780.0","1,783.0","1,800.0","1,766.0","0.04K","-0.17%"
"Jan 02, 2016","1,783.0","1,818.0","1,818.0","1,769.0","0.02K","-1.92%"
"Jan 01, 2016","1,818.0","1,792.0","1,821.2","1,767.1","0.01K","1.45%"
"Dec 31, 2015","1,792.0","1,812.0","1,840.0","1,762.2","0.05K","-1.10%"
"Dec 30, 2015","1,812.0","1,787.7","1,826.4","1,741.3","0.05K","1.36%"
"Dec 29, 2015","1,787.7","1,745.0","1,800.0","1,706.6","0.11K","2.45%"
"Dec 28, 2015","1,745.0","1,770.0","1,780.0","1,720.0","0.06K","-1.41%"
"Dec 27, 2015","1,770.0","1,761.0","1,801.0","1,750.0","0.03K","0.51%"
"Dec 26, 2015","1,761.0","1,876.9","1,876.9","1,761.0","0.04K","-6.17%"
"Dec 25, 2015","1,876.9","1,850.9","1,879.0","1,850.0","0.02K","1.41%"
"Dec 24, 2015","1,850.9","1,829.4","1,888.0","1,829.4","0.04K","1.17%"
"Dec 23, 2015","1,829.4","1,864.9","1,890.0","1,822.0","0.10K","-1.90%"
"Dec 22, 2015","1,864.9","1,857.6","1,870.0","1,822.0","0.07K","0.39%"
"Dec 21, 2015","1,857.6","1,849.0","1,889.0","1,743.0","0.15K","0.46%"
"Dec 20, 2015","1,849.0","1,929.3","1,929.3","1,823.0","0.05K","-4.16%"
"Dec 19, 2015","1,929.3","1,863.1","1,942.8","1,863.1","0.04K","3.56%"
"Dec 18, 2015","1,863.1","1,885.0","1,895.0","1,842.0","0.10K","-1.16%"
"Dec 17, 2015","1,885.0","1,810.0","1,890.0","1,783.3","0.13K","4.14%"
"Dec 16, 2015","1,810.0","1,849.0","1,855.0","1,780.0","0.18K","-2.11%"
"Dec 15, 2015","1,849.0","1,760.0","1,849.0","1,711.1","0.21K","5.06%"
"Dec 14, 2015","1,760.0","1,700.0","1,785.3","1,700.0","0.09K","3.53%"
"Dec 13, 2015","1,700.0","1,680.0","1,756.8","1,680.0","0.07K","1.19%"
"Dec 12, 2015","1,680.0","1,799.0","1,849.0","1,627.0","0.08K","-6.56%"
"Dec 11, 2015","1,798.0","1,674.0","1,799.5","1,651.8","0.16K","7.41%"
"Dec 10, 2015","1,674.0","1,669.0","1,674.0","1,616.0","0.12K","0.30%"
"Dec 09, 2015","1,669.0","1,606.0","1,680.0","1,600.0","0.12K","6.80%"
"Dec 08, 2015","1,562.7","1,575.0","1,635.0","1,539.6","0.11K","-0.78%"
"Dec 07, 2015","1,575.0","1,539.0","1,580.0","1,501.1","0.08K","2.34%"
"Dec 06, 2015","1,539.0","1,500.0","1,543.3","1,484.0","0.10K","2.60%"
"Dec 05, 2015","1,500.0","1,473.0","1,500.0","1,457.8","0.04K","1.83%"
"Dec 04, 2015","1,473.0","1,474.4","1,475.0","1,416.1","0.07K","-0.09%"
"Dec 03, 2015","1,474.4","1,469.9","1,490.0","1,431.1","0.09K","0.30%"
"Dec 02, 2015","1,469.9","1,472.0","1,491.0","1,411.0","0.08K","-0.14%"
"Dec 01, 2015","1,472.0","1,516.9","1,519.0","1,410.0","0.11K","-2.96%"
"Nov 30, 2015","1,516.9","1,436.0","1,525.0","1,436.0","0.13K","5.63%"
"Nov 29, 2015","1,436.0","1,419.0","1,550.0","1,381.0","0.04K","1.20%"
"Nov 28, 2015","1,419.0","1,434.9","1,436.0","1,368.0","0.09K","-1.11%"
"Nov 27, 2015","1,434.9","1,397.0","1,440.0","1,369.2","0.07K","2.71%"
"Nov 26, 2015","1,397.0","1,286.2","1,414.0","1,274.0","0.15K","8.61%"
"Nov 25, 2015","1,286.2","1,249.0","1,365.0","1,200.0","0.22K","2.98%"
"Nov 24, 2015","1,249.0","1,257.0","1,350.0","1,230.0","0.13K","-0.64%"
"Nov 23, 2015","1,257.0","1,254.0","1,263.0","1,216.0","0.10K","0.24%"
"Nov 22, 2015","1,254.0","1,269.9","1,277.0","1,254.0","0.01K","-1.25%"
"Nov 21, 2015","1,269.9","1,237.3","1,279.0","1,200.0","0.05K","2.63%"
"Nov 20, 2015","1,237.3","1,285.0","1,289.0","1,223.0","0.05K","-3.71%"
"Nov 19, 2015","1,285.0","1,307.0","1,325.0","1,280.0","0.10K","-1.68%"
"Nov 18, 2015","1,307.0","1,328.5","1,337.1","1,290.0","0.05K","-1.62%"
"Nov 17, 2015","1,328.5","1,291.0","1,329.0","1,284.4","0.05K","2.90%"
"Nov 16, 2015","1,291.0","1,318.0","1,318.5","1,240.0","0.12K","-2.05%"
"Nov 15, 2015","1,318.0","1,330.0","1,342.4","1,280.1","0.03K","-0.90%"
"Nov 14, 2015","1,330.0","1,320.0","1,330.0","1,300.9","0.03K","0.76%"
"Nov 13, 2015","1,320.0","1,366.7","1,367.0","1,295.8","0.09K","-3.41%"
"Nov 12, 2015","1,366.7","1,267.0","1,410.0","1,200.0","0.13K","7.87%"
"Nov 11, 2015","1,267.0","1,340.0","1,365.1","1,161.0","0.13K","-5.45%"
"Nov 10, 2015","1,340.0","1,493.4","1,493.4","1,300.0","0.14K","-10.27%"
"Nov 09, 2015","1,493.4","1,440.9","1,493.4","1,400.0","0.09K","3.64%"
"Nov 08, 2015","1,440.9","1,445.0","1,465.0","1,411.2","0.02K","-0.28%"
"Nov 07, 2015","1,445.0","1,400.0","1,445.0","1,376.5","0.06K","3.21%"
"Nov 06, 2015","1,400.0","1,516.1","1,535.0","1,371.5","0.17K","-7.66%"
"Nov 05, 2015","1,516.1","1,530.0","1,729.9","1,489.0","0.19K","-0.91%"
"Nov 04, 2015","1,530.0","1,538.0","1,865.6","1,490.0","0.44K","-0.52%"
"Nov 03, 2015","1,538.0","1,320.0","1,638.1","1,310.1","0.35K","16.51%"
"Nov 02, 2015","1,320.0","1,240.0","1,340.0","1,233.1","0.09K","6.45%"
"Nov 01, 2015","1,240.0","1,220.0","1,260.0","1,220.0","0.04K","1.64%"
"Oct 31, 2015","1,220.0","1,268.0","1,290.0","1,215.0","0.10K","-3.79%"
"Oct 30, 2015","1,268.0","1,230.0","1,298.4","1,220.5","0.12K","3.09%"
"Oct 29, 2015","1,230.0","1,170.7","1,250.1","1,170.0","0.16K","5.07%"
"Oct 28, 2015","1,170.7","1,166.7","1,187.2","1,151.0","0.13K","0.35%"
"Oct 27, 2015","1,166.7","1,148.0","1,169.0","1,138.6","0.09K","1.63%"
"Oct 26, 2015","1,148.0","1,140.0","1,150.0","1,118.0","0.05K","0.70%"
"Oct 25, 2015","1,140.0","1,090.0","1,196.8","1,085.0","0.09K","4.59%"
"Oct 24, 2015","1,090.0","1,090.0","1,100.0","1,071.0","0.03K","0.00%"
"Oct 23, 2015","1,090.0","1,067.9","1,096.7","1,056.0","0.06K","2.07%"
"Oct 22, 2015","1,067.9","1,060.1","1,069.1","1,042.3","0.05K","0.74%"
"Oct 21, 2015","1,060.1","1,052.0","1,078.0","1,033.0","0.13K","0.77%"
"Oct 20, 2015","1,052.0","1,027.0","1,079.8","1,020.0","0.13K","2.43%"
"Oct 19, 2015","1,027.0","1,050.0","1,050.0","1,024.0","0.10K","-2.19%"
"Oct 18, 2015","1,050.0","1,051.0","1,069.0","1,020.1","0.03K","-0.10%"
"Oct 17, 2015","1,051.0","1,043.1","1,080.0","1,037.0","0.09K","0.76%"
"Oct 16, 2015","1,043.1","1,025.0","1,088.0","1,011.0","0.12K","3.17%"
"Oct 15, 2015","1,011.0","1,010.0","1,030.0","1,000.1","0.14K","0.10%"
"Oct 14, 2015","1,010.0","1,008.0","1,017.1","998.4","0.09K","0.20%"
"Oct 13, 2015","1,008.0","1,008.0","1,010.0","996.5","0.09K","0.00%"
"Oct 12, 2015","1,008.0","1,004.0","1,009.0","997.5","0.04K","0.40%"
"Oct 11, 2015","1,004.0","1,000.0","1,008.0","998.0","0.01K","0.40%"
"Oct 10, 2015","1,000.0","1,008.0","1,008.0","997.5","0.01K","-0.79%"
"Oct 09, 2015","1,008.0","1,008.1","1,009.3","995.0","0.06K","-0.01%"
"Oct 08, 2015","1,008.1","999.9","1,010.0","995.0","0.06K","0.82%"
"Oct 07, 2015","999.9","1,005.0","1,012.0","994.1","0.07K","-0.51%"
"Oct 06, 2015","1,005.0","993.0","1,005.0","980.0","0.09K","1.21%"
"Oct 05, 2015","993.0","990.0","993.0","978.0","0.09K","0.30%"
"Oct 04, 2015","990.0","990.0","990.0","983.5","0.01K","0.00%"
"Oct 03, 2015","990.0","995.0","1,000.0","977.0","0.02K","-0.50%"
"Oct 02, 2015","995.0","999.0","1,005.0","972.0","0.13K","-0.40%"
"Oct 01, 2015","999.0","993.3","1,005.0","980.1","0.12K","0.57%"
"Sep 30, 2015","993.3","995.9","1,008.7","993.3","0.10K","-0.25%"
"Sep 29, 2015","995.9","1,003.1","1,010.0","990.2","0.12K","-0.72%"
"Sep 28, 2015","1,003.1","977.8","1,006.0","967.7","0.20K","2.58%"
"Sep 27, 2015","977.8","982.0","982.0","967.5","0.00K","-0.43%"
"Sep 26, 2015","982.0","984.0","986.0","966.1","0.02K","-0.20%"
"Sep 25, 2015","984.0","988.4","988.4","966.1","0.12K","-0.45%"
"Sep 24, 2015","988.4","970.6","1,007.0","966.1","0.14K","1.84%"
"Sep 23, 2015","970.6","960.0","1,000.0","949.2","0.20K","1.10%"
"Sep 22, 2015","960.0","945.0","969.0","936.2","0.17K","1.59%"
"Sep 21, 2015","945.0","951.5","969.4","925.0","0.19K","-0.68%"
"Sep 20, 2015","951.5","950.7","959.0","932.3","0.04K","0.08%"
"Sep 19, 2015","950.7","965.8","969.9","931.9","0.05K","-1.56%"
"Sep 18, 2015","965.8","945.0","970.0","945.0","0.08K","2.20%"
"Sep 17, 2015","945.0","931.8","955.0","918.7","0.11K","1.42%"
"Sep 16, 2015","931.8","915.1","937.3","911.0","0.11K","1.82%"
"Sep 15, 2015","915.1","929.0","937.3","910.0","0.12K","-1.50%"
"Sep 14, 2015","929.0","955.3","955.3","923.6","0.12K","-2.76%"
"Sep 13, 2015","955.3","958.8","958.8","933.1","0.03K","-0.36%"
"Sep 12, 2015","958.8","968.6","970.1","945.5","0.05K","-1.01%"
"Sep 11, 2015","968.6","955.4","972.0","955.1","0.13K","1.38%"
"Sep 10, 2015","955.4","950.0","975.0","944.0","0.14K","0.57%"
"Sep 09, 2015","950.0","946.5","959.8","942.0","0.14K","0.37%"
"Sep 08, 2015","946.5","949.9","955.0","930.0","0.10K","-0.35%"
"Sep 07, 2015","949.9","935.0","950.0","934.4","0.02K","1.59%"
"Sep 06, 2015","935.0","925.2","950.0","925.2","0.02K","1.06%"
"Sep 05, 2015","925.2","932.1","942.0","909.0","0.06K","-0.74%"
"Sep 04, 2015","932.1","893.0","953.9","882.0","0.09K","4.38%"
"Sep 03, 2015","893.0","892.3","910.0","881.4","0.18K","0.08%"
"Sep 02, 2015","892.3","880.0","907.7","875.0","0.13K","1.40%"
"Sep 01, 2015","880.0","891.9","900.0","865.2","0.14K","-1.33%"
"Aug 31, 2015","891.9","872.6","891.9","858.0","0.09K","2.21%"
"Aug 30, 2015","872.6","854.0","900.0","848.0","0.07K","2.18%"
"Aug 29, 2015","854.0","873.0","888.8","848.0","0.05K","-2.18%"
"Aug 28, 2015","873.0","868.1","888.8","825.1","0.15K","0.56%"
"Aug 27, 2015","868.1","878.0","878.0","851.0","0.06K","-1.24%"
"Aug 26, 2015","879.0","865.9","900.0","832.5","0.13K","1.52%"
"Aug 25, 2015","865.9","840.0","870.0","780.1","0.28K","3.08%"
"Aug 24, 2015","840.0","886.2","893.3","840.0","0.10K","-5.21%"
"Aug 23, 2015","886.2","890.0","895.0","869.0","0.04K","-0.43%"
"Aug 22, 2015","890.0","910.0","910.0","884.4","0.02K","-2.20%"
"Aug 21, 2015","910.0","901.6","910.0","870.2","0.08K","0.93%"
"Aug 20, 2015","901.6","865.7","913.0","840.0","0.10K","4.14%"
"Aug 19, 2015","865.7","931.0","940.0","761.1","0.34K","-7.01%"
"Aug 18, 2015","931.0","950.0","958.3","931.0","0.09K","-2.00%"
"Aug 17, 2015","950.0","970.0","970.0","944.7","0.06K","-2.06%"
"Aug 16, 2015","970.0","960.0","972.4","946.2","0.05K","1.04%"
"Aug 15, 2015","960.0","980.0","980.0","960.0","0.03K","-2.04%"
"Aug 14, 2015","980.0","965.0","980.6","957.8","0.06K","1.55%"
"Aug 13, 2015","965.0","978.0","978.0","955.3","0.05K","-1.33%"
"Aug 12, 2015","978.0","970.0","978.0","957.0","0.07K","0.82%"
"Aug 11, 2015","970.0","966.4","978.0","951.0","0.09K","0.37%"
"Aug 10, 2015","966.4","968.6","974.2","940.1","0.07K","-0.23%"
"Aug 09, 2015","968.6","978.5","995.0","950.0","0.06K","-1.01%"
"Aug 08, 2015","978.5","1,015.0","1,018.0","978.2","0.11K","-3.60%"
"Aug 07, 2015","1,015.0","1,017.9","1,018.0","985.1","0.15K","-0.28%"
"Aug 06, 2015","1,017.9","1,018.5","1,018.5","1,003.0","0.10K","-0.06%"
"Aug 05, 2015","1,018.5","1,016.0","1,018.5","996.0","0.09K","0.25%"
"Aug 04, 2015","1,016.0","1,010.0","1,016.0","992.0","0.11K","0.59%"
"Aug 03, 2015","1,010.0","999.0","1,016.0","980.0","0.13K","1.10%"
"Aug 02, 2015","999.0","997.0","1,000.0","973.7","0.02K","0.20%"
"Aug 01, 2015","997.0","1,011.5","1,011.5","991.0","0.03K","-1.44%"
"Jul 31, 2015","1,011.5","999.7","1,012.0","983.3","0.07K","1.19%"
"Jul 30, 2015","999.7","1,012.1","1,018.3","971.2","0.12K","-1.23%"
"Jul 29, 2015","1,012.1","1,021.0","1,021.0","1,000.0","0.08K","-0.87%"
"Jul 28, 2015","1,021.0","977.8","1,021.0","975.0","0.10K","4.42%"
"Jul 27, 2015","977.8","965.0","1,050.0","950.0","0.12K","1.32%"
"Jul 26, 2015","965.0","959.0","972.0","958.7","0.02K","0.62%"
"Jul 25, 2015","959.0","968.0","969.0","954.1","0.03K","-0.93%"
"Jul 24, 2015","968.0","950.0","970.0","940.5","0.15K","1.89%"
"Jul 23, 2015","950.0","949.2","954.0","936.0","0.07K","0.08%"
"Jul 22, 2015","949.2","957.0","957.0","918.3","0.16K","-0.82%"
"Jul 21, 2015","957.0","955.0","957.0","940.1","0.06K","0.21%"
"Jul 20, 2015","955.0","934.1","955.0","924.3","0.08K","2.24%"
"Jul 19, 2015","934.1","932.0","939.9","924.1","0.03K","0.22%"
"Jul 18, 2015","932.0","950.0","952.9","925.3","0.03K","-1.89%"
"Jul 17, 2015","950.0","928.0","956.3","910.0","0.09K","2.37%"
"Jul 16, 2015","928.0","957.0","976.8","916.0","0.11K","-3.03%"
"Jul 15, 2015","957.0","969.0","989.0","912.0","0.14K","-1.24%"
"Jul 14, 2015","969.0","939.5","989.0","903.0","0.11K","3.14%"
"Jul 13, 2015","939.5","991.0","1,010.0","925.0","0.13K","-5.20%"
"Jul 12, 2015","991.0","970.0","1,000.0","970.0","0.05K","2.16%"
"Jul 11, 2015","970.0","963.0","985.0","955.0","0.04K","0.73%"
"Jul 10, 2015","963.0","922.7","990.0","890.0","0.12K","4.36%"
"Jul 09, 2015","922.7","880.0","945.0","876.3","0.10K","4.86%"
"Jul 08, 2015","880.0","885.0","888.0","872.3","0.11K","-0.56%"
"Jul 07, 2015","885.0","892.9","899.3","865.3","0.11K","-0.89%"
"Jul 06, 2015","892.9","855.0","899.3","847.9","0.08K","4.44%"
"Jul 05, 2015","855.0","839.0","855.0","830.0","0.04K","2.03%"
"Jul 04, 2015","838.0","841.0","841.0","822.0","0.04K","-0.35%"
"Jul 03, 2015","841.0","840.4","841.0","821.1","0.09K","0.07%"
"Jul 02, 2015","840.4","839.5","848.5","829.0","0.11K","0.11%"
"Jul 01, 2015","839.5","846.0","850.0","820.0","0.14K","-0.77%"
"Jun 30, 2015","846.0","838.8","849.2","819.0","0.16K","0.86%"
"Jun 29, 2015","838.8","798.2","850.0","798.2","0.12K","5.09%"
"Jun 28, 2015","798.2","809.5","809.5","795.0","0.02K","-1.39%"
"Jun 27, 2015","809.5","801.6","809.5","782.7","0.03K","0.99%"
"Jun 26, 2015","801.6","790.0","802.9","776.0","0.07K","1.47%"
"Jun 25, 2015","790.0","792.0","792.0","770.6","0.08K","-0.25%"
"Jun 24, 2015","792.0","794.8","795.5","782.0","0.08K","-0.35%"
"Jun 23, 2015","794.8","802.5","802.5","783.0","0.13K","-0.96%"
"Jun 22, 2015","802.5","783.9","805.0","783.0","0.08K","2.38%"
"Jun 21, 2015","783.9","794.0","795.0","781.5","0.02K","-1.28%"
"Jun 20, 2015","794.0","808.1","808.1","778.0","0.07K","-1.75%"
"Jun 19, 2015","808.1","799.0","828.9","786.3","0.13K","1.14%"
"Jun 18, 2015","799.0","793.0","800.0","770.0","0.13K","0.75%"
"Jun 17, 2015","793.0","750.0","834.7","747.0","0.20K","5.74%"
"Jun 16, 2015","750.0","731.2","770.0","731.2","0.10K","2.58%"
"Jun 15, 2015","731.2","740.1","745.0","725.0","0.18K","-1.21%"
"Jun 14, 2015","740.1","748.9","748.9","737.5","0.02K","-1.18%"
"Jun 13, 2015","748.9","747.0","749.9","737.5","0.01K","0.26%"
"Jun 12, 2015","747.0","749.9","751.0","734.0","0.12K","-0.39%"
"Jun 11, 2015","749.9","744.1","753.7","734.0","0.15K","0.78%"
"Jun 10, 2015","744.1","753.8","755.0","738.9","0.11K","-1.29%"
"Jun 09, 2015","753.8","755.0","755.0","732.0","0.13K","-0.16%"
"Jun 08, 2015","755.0","755.0","755.0","739.0","0.11K","0.00%"
"Jun 07, 2015","755.0","768.9","768.9","748.0","0.01K","-1.81%"
"Jun 06, 2015","768.9","763.0","768.9","748.0","0.03K","0.77%"
"Jun 05, 2015","763.0","740.0","769.0","740.0","0.12K","3.11%"
"Jun 04, 2015","740.0","754.9","755.0","735.0","0.03K","-0.64%"
"Jun 03, 2015","744.7","762.9","767.8","737.0","0.11K","-2.38%"
"Jun 02, 2015","762.9","748.0","767.8","732.0","0.13K","1.99%"
"Jun 01, 2015","748.0","769.0","769.0","732.0","0.15K","-2.73%"
"May 31, 2015","769.0","762.3","770.0","745.0","0.14K","0.88%"
"May 30, 2015","762.3","773.3","774.0","760.0","0.09K","-1.42%"
"May 29, 2015","773.3","773.0","774.0","751.0","0.10K","0.04%"
"May 28, 2015","773.0","780.0","780.0","761.5","0.07K","-0.90%"
"May 27, 2015","780.0","758.2","1,007.7","750.0","0.31K","2.88%"
"May 26, 2015","758.2","752.0","780.0","745.6","0.14K","0.82%"
"May 25, 2015","752.0","755.0","760.0","745.6","0.10K","-0.40%"
"May 24, 2015","755.0","748.0","759.0","748.0","0.02K","0.94%"
"May 23, 2015","748.0","760.9","761.0","745.3","0.03K","-1.70%"
"May 22, 2015","760.9","751.0","761.0","745.1","0.17K","1.32%"
"May 21, 2015","751.0","739.0","764.3","738.0","0.13K","1.63%"
"May 20, 2015","739.0","745.1","750.0","736.6","0.08K","-0.82%"
"May 19, 2015","745.1","739.0","752.0","738.3","0.15K","0.83%"
"May 18, 2015","739.0","750.0","764.3","736.2","0.13K","-1.47%"
"May 17, 2015","750.0","751.0","751.0","742.9","0.02K","-0.13%"
"May 16, 2015","751.0","764.3","765.0","743.3","0.03K","-1.74%"
"May 15, 2015","764.3","748.4","765.0","736.9","0.07K","2.13%"
"May 14, 2015","748.4","746.0","757.8","726.2","0.09K","0.32%"
"May 13, 2015","746.0","755.0","767.0","738.3","0.15K","-1.19%"
"May 12, 2015","755.0","748.0","780.0","735.5","0.11K","0.94%"
"May 11, 2015","748.0","740.7","750.0","720.1","0.15K","0.99%"
"May 10, 2015","740.7","749.4","750.0","740.5","0.01K","-1.16%"
"May 09, 2015","749.4","749.9","750.0","740.0","0.02K","-0.07%"
"May 08, 2015","749.9","735.0","750.0","726.0","0.12K","2.03%"
"May 07, 2015","735.0","746.5","746.5","712.4","0.10K","-1.54%"
"May 06, 2015","746.5","741.1","750.0","739.1","0.12K","-0.45%"
"May 05, 2015","749.8","745.0","750.0","728.0","0.11K","0.65%"
"May 04, 2015","745.0","742.1","750.0","720.1","0.18K","0.39%"
"May 03, 2015","742.1","744.9","749.0","735.9","0.02K","-0.38%"
"May 02, 2015","744.9","737.6","749.8","733.1","0.05K","1.00%"
"May 01, 2015","737.6","735.5","750.0","735.0","0.06K","0.27%"
"Apr 30, 2015","735.5","723.9","747.9","706.0","0.30K","1.61%"
"Apr 29, 2015","723.9","698.1","725.3","690.0","0.15K","3.69%"
"Apr 28, 2015","698.1","690.0","750.0","673.7","0.18K","1.18%"
"Apr 27, 2015","690.0","681.9","704.0","670.0","0.10K","1.19%"
"Apr 26, 2015","681.9","729.6","729.9","676.6","0.03K","-6.55%"
"Apr 25, 2015","729.6","734.0","749.8","710.5","0.08K","-0.86%"
"Apr 24, 2015","736.0","747.0","758.0","730.2","0.14K","-1.47%"
"Apr 23, 2015","747.0","760.0","765.0","724.1","0.18K","-1.71%"
"Apr 22, 2015","760.0","745.0","760.0","741.0","0.20K","2.01%"
"Apr 21, 2015","745.0","740.5","750.0","730.0","0.07K","0.61%"
"Apr 20, 2015","740.5","744.0","745.0","729.0","0.08K","-0.47%"
"Apr 19, 2015","744.0","745.8","745.9","732.3","0.03K","-0.24%"
"Apr 18, 2015","745.8","753.8","753.8","728.0","0.07K","-1.06%"
"Apr 17, 2015","753.8","760.0","769.4","720.0","0.14K","-0.81%"
"Apr 16, 2015","760.0","719.0","760.0","710.0","0.15K","5.70%"
"Apr 15, 2015","719.0","731.7","754.9","706.0","0.07K","-1.74%"
"Apr 14, 2015","731.7","768.9","768.9","713.0","0.16K","-4.84%"
"Apr 13, 2015","768.9","784.0","800.0","745.2","0.14K","-1.92%"
